109|COMPLETED|0:0|1|1|1048576K||00:01.508|109|30
109.batch|COMPLETED|0:0|1|1||116652K|00:01.508|109.batch|
110|COMPLETED|0:0|2|1|2097152K||00:01.169|110|10
110.batch|COMPLETED|0:0|2|1||141912K|00:01.169|110.batch|
111|COMPLETED|0:0|1|1|2097152K||00:01.286|111|15
111.batch|COMPLETED|0:0|1|1||127428K|00:01.286|111.batch|
112|COMPLETED|0:0|0|1|1048576K||00:00.814|112|5
112.batch|COMPLETED|0:0|0|1||3352K|00:00.814|112.batch|
